year,areakm,municipality,geocode_ibge,state
2015,1.1643228840467443,Santo Amaro do Maranhão,2110278,Maranhão
2016,0.7840488033657083,Santo Amaro do Maranhão,2110278,Maranhão
2017,2.173185263668965,Santo Amaro do Maranhão,2110278,Maranhão
2018,4.158320982526321,Santo Amaro do Maranhão,2110278,Maranhão
2019,2.4205787210247856,Santo Amaro do Maranhão,2110278,Maranhão
2020,1.55304092901264,Santo Amaro do Maranhão,2110278,Maranhão
2021,1.1898348600201087,Santo Amaro do Maranhão,2110278,Maranhão
2022,3.4069629181929764,Santo Amaro do Maranhão,2110278,Maranhão
2023,1.3882277115319774,Santo Amaro do Maranhão,2110278,Maranhão
2024,2.1038816983848916,Santo Amaro do Maranhão,2110278,Maranhão
2000,591.0745560540253,Santo Antônio dos Lopes,2110302,Maranhão
2001,2.422985944271912,Santo Antônio dos Lopes,2110302,Maranhão
2002,2.422985944271912,Santo Antônio dos Lopes,2110302,Maranhão
2003,16.66408903054457,Santo Antônio dos Lopes,2110302,Maranhão
2004,16.66408903054457,Santo Antônio dos Lopes,2110302,Maranhão
2005,4.997333037444738,Santo Antônio dos Lopes,2110302,Maranhão
2006,4.997333037444738,Santo Antônio dos Lopes,2110302,Maranhão
2007,5.4697350067436075,Santo Antônio dos Lopes,2110302,Maranhão
2008,5.4697350067436075,Santo Antônio dos Lopes,2110302,Maranhão
2009,2.632311356263534,Santo Antônio dos Lopes,2110302,Maranhão
2010,2.632311356263534,Santo Antônio dos Lopes,2110302,Maranhão
2011,1.1392471714842147,Santo Antônio dos Lopes,2110302,Maranhão
2012,1.1392471714842147,Santo Antônio dos Lopes,2110302,Maranhão
2013,0,Santo Antônio dos Lopes,2110302,Maranhão
2014,0,Santo Antônio dos Lopes,2110302,Maranhão
2015,0.7135606161979315,Santo Antônio dos Lopes,2110302,Maranhão
2016,1.136182533491828,Santo Antônio dos Lopes,2110302,Maranhão
2017,0.700453911078558,Santo Antônio dos Lopes,2110302,Maranhão
2018,0.6582758316395477,Santo Antônio dos Lopes,2110302,Maranhão
2019,1.6250058742187927,Santo Antônio dos Lopes,2110302,Maranhão
2020,0.5541733443038968,Santo Antônio dos Lopes,2110302,Maranhão
2021,2.2509960792923986,Santo Antônio dos Lopes,2110302,Maranhão
2022,3.589845537028143,Santo Antônio dos Lopes,2110302,Maranhão
2023,2.5505826362353377,Santo Antônio dos Lopes,2110302,Maranhão
2024,1.9319371780134817,Santo Antônio dos Lopes,2110302,Maranhão
2000,76.96891427210223,Senador Alexandre Costa,2111748,Maranhão
2001,7.707316075780934,Senador Alexandre Costa,2111748,Maranhão
2002,7.707316075780934,Senador Alexandre Costa,2111748,Maranhão
2003,15.628465135406906,Senador Alexandre Costa,2111748,Maranhão
2004,15.628465135406906,Senador Alexandre Costa,2111748,Maranhão
2005,15.820540112719337,Senador Alexandre Costa,2111748,Maranhão
2006,15.820540112719337,Senador Alexandre Costa,2111748,Maranhão
2007,14.222326980224949,Senador Alexandre Costa,2111748,Maranhão
2008,14.222326980224949,Senador Alexandre Costa,2111748,Maranhão
2009,10.34511324344726,Senador Alexandre Costa,2111748,Maranhão
2010,10.34511324344726,Senador Alexandre Costa,2111748,Maranhão
2011,7.838982983017148,Senador Alexandre Costa,2111748,Maranhão
2012,7.838982983017148,Senador Alexandre Costa,2111748,Maranhão
2013,6.568046954955116,Senador Alexandre Costa,2111748,Maranhão
2014,8.775556562186342,Senador Alexandre Costa,2111748,Maranhão
2015,5.868122842659942,Senador Alexandre Costa,2111748,Maranhão
2016,4.338742989893861,Senador Alexandre Costa,2111748,Maranhão
2017,6.3980115800753365,Senador Alexandre Costa,2111748,Maranhão
2018,12.107822241324792,Senador Alexandre Costa,2111748,Maranhão
2019,6.478665856554366,Senador Alexandre Costa,2111748,Maranhão
2020,9.84806550979845,Senador Alexandre Costa,2111748,Maranhão
2021,12.70437252314121,Senador Alexandre Costa,2111748,Maranhão
2022,4.5920973135302035,Senador Alexandre Costa,2111748,Maranhão
2023,5.784391416365615,Senador Alexandre Costa,2111748,Maranhão
2024,7.6373534474461895,Senador Alexandre Costa,2111748,Maranhão
2000,237.9826332173926,Senador La Rocque,2111763,Maranhão
2001,0,Senador La Rocque,2111763,Maranhão
2002,0,Senador La Rocque,2111763,Maranhão
2003,1.5156795921378414,Senador La Rocque,2111763,Maranhão
2004,1.5156795921378414,Senador La Rocque,2111763,Maranhão
2005,7.272739880897739,Senador La Rocque,2111763,Maranhão
2006,7.272739880897739,Senador La Rocque,2111763,Maranhão
2007,15.212355741709546,Senador La Rocque,2111763,Maranhão
2008,15.212355741709546,Senador La Rocque,2111763,Maranhão
2009,2.669701746242966,Senador La Rocque,2111763,Maranhão
2010,2.669701746242966,Senador La Rocque,2111763,Maranhão
2011,1.705152356756363,Senador La Rocque,2111763,Maranhão
2012,1.705152356756363,Senador La Rocque,2111763,Maranhão
2013,0.9356920313814125,Senador La Rocque,2111763,Maranhão
2014,1.6414550757375426,Senador La Rocque,2111763,Maranhão
2015,1.318308681409154,Senador La Rocque,2111763,Maranhão
2016,0.8484116373433075,Senador La Rocque,2111763,Maranhão
2017,0.4264726915377203,Senador La Rocque,2111763,Maranhão
2018,0.2244010302858151,Senador La Rocque,2111763,Maranhão
2019,0.7906198047077274,Senador La Rocque,2111763,Maranhão
2020,0.5580975909783829,Senador La Rocque,2111763,Maranhão
2021,0.4862025236144213,Senador La Rocque,2111763,Maranhão
2022,1.00582733132231,Senador La Rocque,2111763,Maranhão
2023,1.0161513255281243,Senador La Rocque,2111763,Maranhão
2024,0.5840606877564853,Senador La Rocque,2111763,Maranhão
2000,68.4473530324665,Sucupira do Norte,2111904,Maranhão
2001,6.520879412332725,Sucupira do Norte,2111904,Maranhão
2002,6.520879412332725,Sucupira do Norte,2111904,Maranhão
2003,6.2734200678172956,Sucupira do Norte,2111904,Maranhão
2004,6.2734200678172956,Sucupira do Norte,2111904,Maranhão
2005,11.065747741099896,Sucupira do Norte,2111904,Maranhão
2006,11.065747741099896,Sucupira do Norte,2111904,Maranhão
2007,14.081412811731221,Sucupira do Norte,2111904,Maranhão
2008,14.081412811731221,Sucupira do Norte,2111904,Maranhão
2009,7.745797456782276,Sucupira do Norte,2111904,Maranhão
2010,7.745797456782276,Sucupira do Norte,2111904,Maranhão
2011,1.9579817848618875,Sucupira do Norte,2111904,Maranhão
2012,1.9579817848618875,Sucupira do Norte,2111904,Maranhão
2013,6.709263288784027,Sucupira do Norte,2111904,Maranhão
2014,14.978454931417565,Sucupira do Norte,2111904,Maranhão
2015,11.924281695998388,Sucupira do Norte,2111904,Maranhão
2016,16.05832401665164,Sucupira do Norte,2111904,Maranhão
2017,14.432985074350007,Sucupira do Norte,2111904,Maranhão
2018,9.490946155091766,Sucupira do Norte,2111904,Maranhão
2019,11.599114380492717,Sucupira do Norte,2111904,Maranhão
2020,13.834864084941223,Sucupira do Norte,2111904,Maranhão
2021,25.841431483748515,Sucupira do Norte,2111904,Maranhão
2022,23.12566779711552,Sucupira do Norte,2111904,Maranhão
2023,12.716928577219013,Sucupira do Norte,2111904,Maranhão
2024,11.87732994075882,Sucupira do Norte,2111904,Maranhão
2000,36.649164362366314,Sucupira do Riachão,2111953,Maranhão
2001,4.0257938835169345,Sucupira do Riachão,2111953,Maranhão
2002,4.0257938835169345,Sucupira do Riachão,2111953,Maranhão
2003,6.2744691958546674,Sucupira do Riachão,2111953,Maranhão
2004,6.2744691958546674,Sucupira do Riachão,2111953,Maranhão
2005,5.130806918729232,Sucupira do Riachão,2111953,Maranhão
2006,5.130806918729232,Sucupira do Riachão,2111953,Maranhão
2007,5.700329466245435,Sucupira do Riachão,2111953,Maranhão
2008,5.700329466245435,Sucupira do Riachão,2111953,Maranhão
2009,2.635829418542653,Sucupira do Riachão,2111953,Maranhão
2010,2.635829418542653,Sucupira do Riachão,2111953,Maranhão
2011,0.9434219849979338,Sucupira do Riachão,2111953,Maranhão
2012,0.9434219849979338,Sucupira do Riachão,2111953,Maranhão
2013,2.8052491870886564,Sucupira do Riachão,2111953,Maranhão
2014,3.5546409662817444,Sucupira do Riachão,2111953,Maranhão
2015,2.738310827617856,Sucupira do Riachão,2111953,Maranhão
2016,1.8240092848485672,Sucupira do Riachão,2111953,Maranhão
2017,2.6754423377580916,Sucupira do Riachão,2111953,Maranhão
2018,11.015235833071696,Sucupira do Riachão,2111953,Maranhão
2019,4.15048378963527,Sucupira do Riachão,2111953,Maranhão
2020,8.102551057160301,Sucupira do Riachão,2111953,Maranhão
2021,4.229790998881216,Sucupira do Riachão,2111953,Maranhão
2022,7.0215174871955135,Sucupira do Riachão,2111953,Maranhão
2023,12.08379807040938,Sucupira do Riachão,2111953,Maranhão
2024,21.621628862768432,Sucupira do Riachão,2111953,Maranhão
2000,16.976996083662282,São Benedito do Rio Preto,2110401,Maranhão
2001,4.451451217970423,São Benedito do Rio Preto,2110401,Maranhão
2002,4.451451217970423,São Benedito do Rio Preto,2110401,Maranhão
2003,6.587075818909692,São Benedito do Rio Preto,2110401,Maranhão
2004,6.587075818909692,São Benedito do Rio Preto,2110401,Maranhão
2005,7.1433627535425215,São Benedito do Rio Preto,2110401,Maranhão
2006,7.1433627535425215,São Benedito do Rio Preto,2110401,Maranhão
2007,8.556942722087182,São Benedito do Rio Preto,2110401,Maranhão
2008,8.556942722087182,São Benedito do Rio Preto,2110401,Maranhão
2009,8.633848125889806,São Benedito do Rio Preto,2110401,Maranhão
2010,8.633848125889806,São Benedito do Rio Preto,2110401,Maranhão
2011,12.178451707104692,São Benedito do Rio Preto,2110401,Maranhão
2012,12.178451707104692,São Benedito do Rio Preto,2110401,Maranhão
2013,0.4975998391473855,São Benedito do Rio Preto,2110401,Maranhão
2014,9.35457875062679,São Benedito do Rio Preto,2110401,Maranhão
2015,2.901685117145362,São Benedito do Rio Preto,2110401,Maranhão
2016,4.180019235814103,São Benedito do Rio Preto,2110401,Maranhão
2017,5.990103772075618,São Benedito do Rio Preto,2110401,Maranhão
2018,10.026923554318515,São Benedito do Rio Preto,2110401,Maranhão
2019,13.660410185759734,São Benedito do Rio Preto,2110401,Maranhão
2020,8.61546307783369,São Benedito do Rio Preto,2110401,Maranhão
2021,12.925605747497519,São Benedito do Rio Preto,2110401,Maranhão
2022,19.453448418046275,São Benedito do Rio Preto,2110401,Maranhão
2023,20.330968086680976,São Benedito do Rio Preto,2110401,Maranhão
2024,19.14307898247308,São Benedito do Rio Preto,2110401,Maranhão
2000,102.64601852246929,São Bernardo,2110609,Maranhão
2001,10.577058063581497,São Bernardo,2110609,Maranhão
2002,10.577058063581497,São Bernardo,2110609,Maranhão
2003,17.554408181408444,São Bernardo,2110609,Maranhão
2004,17.554408181408444,São Bernardo,2110609,Maranhão
2005,22.588827081347294,São Bernardo,2110609,Maranhão
2006,22.588827081347294,São Bernardo,2110609,Maranhão
2007,12.996310307330887,São Bernardo,2110609,Maranhão
2008,12.996310307330887,São Bernardo,2110609,Maranhão
2009,7.613211567315784,São Bernardo,2110609,Maranhão
2010,7.613211567315784,São Bernardo,2110609,Maranhão
2011,9.688508569058838,São Bernardo,2110609,Maranhão
2012,9.688508569058838,São Bernardo,2110609,Maranhão
2013,23.514207191827058,São Bernardo,2110609,Maranhão
2014,6.242828914493454,São Bernardo,2110609,Maranhão
2015,2.8893618906915037,São Bernardo,2110609,Maranhão
2016,6.1286996513898195,São Bernardo,2110609,Maranhão
2017,2.855801841196712,São Bernardo,2110609,Maranhão
2018,10.058285536351486,São Bernardo,2110609,Maranhão
2019,5.89455930654588,São Bernardo,2110609,Maranhão
2020,6.879236499800509,São Bernardo,2110609,Maranhão
2021,6.646648053494247,São Bernardo,2110609,Maranhão
2022,5.623501797838923,São Bernardo,2110609,Maranhão
2023,6.830258192367212,São Bernardo,2110609,Maranhão
2024,25.75840637722983,São Bernardo,2110609,Maranhão
2000,172.22009065479932,São Domingos do Azeitão,2110658,Maranhão
2001,24.31682510716807,São Domingos do Azeitão,2110658,Maranhão
2002,24.31682510716807,São Domingos do Azeitão,2110658,Maranhão
2003,18.883030858233518,São Domingos do Azeitão,2110658,Maranhão
2004,18.883030858233518,São Domingos do Azeitão,2110658,Maranhão
2005,7.470850149210199,São Domingos do Azeitão,2110658,Maranhão
2006,7.470850149210199,São Domingos do Azeitão,2110658,Maranhão
2007,4.3896172493931385,São Domingos do Azeitão,2110658,Maranhão
2008,4.3896172493931385,São Domingos do Azeitão,2110658,Maranhão
2009,3.1624309437885847,São Domingos do Azeitão,2110658,Maranhão
2010,3.1624309437885847,São Domingos do Azeitão,2110658,Maranhão
2011,6.983100538915771,São Domingos do Azeitão,2110658,Maranhão
2012,6.983100538915771,São Domingos do Azeitão,2110658,Maranhão
2013,15.062259186995849,São Domingos do Azeitão,2110658,Maranhão
2014,9.342217275299992,São Domingos do Azeitão,2110658,Maranhão
2015,10.495916059838175,São Domingos do Azeitão,2110658,Maranhão
2016,8.351394892211385,São Domingos do Azeitão,2110658,Maranhão
2017,14.619383659976556,São Domingos do Azeitão,2110658,Maranhão
2018,4.031572160213009,São Domingos do Azeitão,2110658,Maranhão
2019,4.78640576320952,São Domingos do Azeitão,2110658,Maranhão
2020,10.470757224579781,São Domingos do Azeitão,2110658,Maranhão
2021,10.909993277321494,São Domingos do Azeitão,2110658,Maranhão
2022,7.270007839240856,São Domingos do Azeitão,2110658,Maranhão
2023,6.065455474710179,São Domingos do Azeitão,2110658,Maranhão
2024,6.964729743122335,São Domingos do Azeitão,2110658,Maranhão
2000,474.38404135759754,São Domingos do Maranhão,2110708,Maranhão
2001,35.026679811336706,São Domingos do Maranhão,2110708,Maranhão
2002,35.026679811336706,São Domingos do Maranhão,2110708,Maranhão
2003,53.81970703924296,São Domingos do Maranhão,2110708,Maranhão
2004,53.81970703924296,São Domingos do Maranhão,2110708,Maranhão
2005,29.768667839709153,São Domingos do Maranhão,2110708,Maranhão
2006,29.768667839709153,São Domingos do Maranhão,2110708,Maranhão
2007,39.715003800049395,São Domingos do Maranhão,2110708,Maranhão
2008,39.715003800049395,São Domingos do Maranhão,2110708,Maranhão
2009,15.077002325475515,São Domingos do Maranhão,2110708,Maranhão
2010,15.077002325475515,São Domingos do Maranhão,2110708,Maranhão
2011,14.733877106692766,São Domingos do Maranhão,2110708,Maranhão
2012,14.733877106692766,São Domingos do Maranhão,2110708,Maranhão
2013,16.605940851763467,São Domingos do Maranhão,2110708,Maranhão
2014,12.839848541085157,São Domingos do Maranhão,2110708,Maranhão
2015,12.327604674124247,São Domingos do Maranhão,2110708,Maranhão
2016,7.68520991194807,São Domingos do Maranhão,2110708,Maranhão
2017,10.69271773673836,São Domingos do Maranhão,2110708,Maranhão
2018,11.44625879771429,São Domingos do Maranhão,2110708,Maranhão
2019,11.525414274202815,São Domingos do Maranhão,2110708,Maranhão
2020,8.755114106745122,São Domingos do Maranhão,2110708,Maranhão
2021,11.956576138799221,São Domingos do Maranhão,2110708,Maranhão
2022,13.769457638779327,São Domingos do Maranhão,2110708,Maranhão
2023,9.596388580220546,São Domingos do Maranhão,2110708,Maranhão
2024,9.900461754408365,São Domingos do Maranhão,2110708,Maranhão
2000,0.49526487048358125,São Francisco do Brejão,2110856,Maranhão
2001,0.00584517628011946,São Francisco do Brejão,2110856,Maranhão
2002,0.00584517628011946,São Francisco do Brejão,2110856,Maranhão
2003,0,São Francisco do Brejão,2110856,Maranhão
2004,0,São Francisco do Brejão,2110856,Maranhão
2005,0.003296822122524874,São Francisco do Brejão,2110856,Maranhão
2006,0.003296822122524874,São Francisco do Brejão,2110856,Maranhão
2007,0,São Francisco do Brejão,2110856,Maranhão
2008,0,São Francisco do Brejão,2110856,Maranhão
2009,0,São Francisco do Brejão,2110856,Maranhão
2010,0,São Francisco do Brejão,2110856,Maranhão
2011,0,São Francisco do Brejão,2110856,Maranhão
2012,0,São Francisco do Brejão,2110856,Maranhão
2013,0,São Francisco do Brejão,2110856,Maranhão
2014,0,São Francisco do Brejão,2110856,Maranhão
2015,0,São Francisco do Brejão,2110856,Maranhão
2016,0,São Francisco do Brejão,2110856,Maranhão
2017,0,São Francisco do Brejão,2110856,Maranhão
2018,0,São Francisco do Brejão,2110856,Maranhão
2019,0,São Francisco do Brejão,2110856,Maranhão
2020,0,São Francisco do Brejão,2110856,Maranhão
2021,0,São Francisco do Brejão,2110856,Maranhão
2022,0,São Francisco do Brejão,2110856,Maranhão
2023,0.030002933007388377,São Francisco do Brejão,2110856,Maranhão
2024,0,São Francisco do Brejão,2110856,Maranhão
2000,80.89515638156549,São Francisco do Maranhão,2110906,Maranhão
2001,6.73846927660499,São Francisco do Maranhão,2110906,Maranhão
2002,6.73846927660499,São Francisco do Maranhão,2110906,Maranhão
2003,12.814750293773411,São Francisco do Maranhão,2110906,Maranhão
2004,12.814750293773411,São Francisco do Maranhão,2110906,Maranhão
2005,14.676838687293142,São Francisco do Maranhão,2110906,Maranhão
2006,14.676838687293142,São Francisco do Maranhão,2110906,Maranhão
2007,10.612538621351185,São Francisco do Maranhão,2110906,Maranhão
2008,10.612538621351185,São Francisco do Maranhão,2110906,Maranhão
2009,8.017370337550545,São Francisco do Maranhão,2110906,Maranhão
2010,8.017370337550545,São Francisco do Maranhão,2110906,Maranhão
2011,0.6562528909505114,São Francisco do Maranhão,2110906,Maranhão
2012,0.6562528909505114,São Francisco do Maranhão,2110906,Maranhão
2013,16.778785127009044,São Francisco do Maranhão,2110906,Maranhão
2014,9.932087304803433,São Francisco do Maranhão,2110906,Maranhão
2015,6.34810319501368,São Francisco do Maranhão,2110906,Maranhão
2016,6.350251440119085,São Francisco do Maranhão,2110906,Maranhão
2017,1.3474605304893468,São Francisco do Maranhão,2110906,Maranhão
2018,8.969069691773399,São Francisco do Maranhão,2110906,Maranhão
2019,3.803485070754615,São Francisco do Maranhão,2110906,Maranhão
2020,17.098837529261743,São Francisco do Maranhão,2110906,Maranhão
2021,11.521641179815067,São Francisco do Maranhão,2110906,Maranhão
2022,35.03988760423625,São Francisco do Maranhão,2110906,Maranhão
2023,19.425063733011147,São Francisco do Maranhão,2110906,Maranhão
2024,21.879251318423137,São Francisco do Maranhão,2110906,Maranhão
2000,30.956118525540013,São Félix de Balsas,2110807,Maranhão
2001,9.451206190825548,São Félix de Balsas,2110807,Maranhão
2002,9.451206190825548,São Félix de Balsas,2110807,Maranhão
2003,5.963054189373137,São Félix de Balsas,2110807,Maranhão
2004,5.963054189373137,São Félix de Balsas,2110807,Maranhão
2005,4.186859208556724,São Félix de Balsas,2110807,Maranhão
2006,4.186859208556724,São Félix de Balsas,2110807,Maranhão
2007,16.992381348486642,São Félix de Balsas,2110807,Maranhão
2008,16.992381348486642,São Félix de Balsas,2110807,Maranhão
2009,4.0917330705433255,São Félix de Balsas,2110807,Maranhão
2010,4.0917330705433255,São Félix de Balsas,2110807,Maranhão
2011,4.325803486654048,São Félix de Balsas,2110807,Maranhão
2012,4.325803486654048,São Félix de Balsas,2110807,Maranhão
2013,14.260726719324609,São Félix de Balsas,2110807,Maranhão
2014,8.368235275737554,São Félix de Balsas,2110807,Maranhão
2015,15.69669534883153,São Félix de Balsas,2110807,Maranhão
2016,19.812533830979895,São Félix de Balsas,2110807,Maranhão
2017,10.219514318472006,São Félix de Balsas,2110807,Maranhão
2018,68.60627582620245,São Félix de Balsas,2110807,Maranhão
2019,11.57536167508898,São Félix de Balsas,2110807,Maranhão
2020,61.178589344674506,São Félix de Balsas,2110807,Maranhão
2021,45.07420411576845,São Félix de Balsas,2110807,Maranhão
2022,43.267397979979236,São Félix de Balsas,2110807,Maranhão
2023,41.581916555466805,São Félix de Balsas,2110807,Maranhão
2024,79.23062800870534,São Félix de Balsas,2110807,Maranhão
2000,257.0673924437023,São José dos Basílios,2111250,Maranhão
2001,1.3784965934852174,São José dos Basílios,2111250,Maranhão
2002,1.3784965934852174,São José dos Basílios,2111250,Maranhão
2003,6.7572587176011965,São José dos Basílios,2111250,Maranhão
2004,6.7572587176011965,São José dos Basílios,2111250,Maranhão
2005,4.782981637016161,São José dos Basílios,2111250,Maranhão
2006,4.782981637016161,São José dos Basílios,2111250,Maranhão
2007,4.742802058430609,São José dos Basílios,2111250,Maranhão
2008,4.742802058430609,São José dos Basílios,2111250,Maranhão
2009,1.2137051890401136,São José dos Basílios,2111250,Maranhão
2010,1.2137051890401136,São José dos Basílios,2111250,Maranhão
2011,0.4684652651767286,São José dos Basílios,2111250,Maranhão
2012,0.4684652651767286,São José dos Basílios,2111250,Maranhão
2013,0.2534150455011909,São José dos Basílios,2111250,Maranhão
2014,1.5199175258464137,São José dos Basílios,2111250,Maranhão
2015,1.4003958926106377,São José dos Basílios,2111250,Maranhão
2016,0.3456289622218858,São José dos Basílios,2111250,Maranhão
2017,0.6336142289471564,São José dos Basílios,2111250,Maranhão
2018,0.3714926640438213,São José dos Basílios,2111250,Maranhão
2019,0.6456459239454111,São José dos Basílios,2111250,Maranhão
2020,0.11651574356615602,São José dos Basílios,2111250,Maranhão
2021,0.5925238631760644,São José dos Basílios,2111250,Maranhão
2022,0.7129273240539105,São José dos Basílios,2111250,Maranhão
2023,0.8213629323805096,São José dos Basílios,2111250,Maranhão
2024,1.5106624671064233,São José dos Basílios,2111250,Maranhão
2000,508.96845476463056,São João do Paraíso,2111052,Maranhão
2001,20.69332402341516,São João do Paraíso,2111052,Maranhão
2002,20.69332402341516,São João do Paraíso,2111052,Maranhão
2003,18.715712476753676,São João do Paraíso,2111052,Maranhão
2004,18.715712476753676,São João do Paraíso,2111052,Maranhão
2005,40.976688733316706,São João do Paraíso,2111052,Maranhão
2006,40.976688733316706,São João do Paraíso,2111052,Maranhão
2007,20.054066899796695,São João do Paraíso,2111052,Maranhão
2008,20.054066899796695,São João do Paraíso,2111052,Maranhão
2009,15.93969250122601,São João do Paraíso,2111052,Maranhão
2010,15.93969250122601,São João do Paraíso,2111052,Maranhão
2011,26.177706075555076,São João do Paraíso,2111052,Maranhão
2012,26.177706075555076,São João do Paraíso,2111052,Maranhão
2013,31.913702087840246,São João do Paraíso,2111052,Maranhão
2014,19.704370243878675,São João do Paraíso,2111052,Maranhão
2015,58.290214568799634,São João do Paraíso,2111052,Maranhão
2016,22.937967030188304,São João do Paraíso,2111052,Maranhão
2017,33.210175900969745,São João do Paraíso,2111052,Maranhão
2018,27.223978512994083,São João do Paraíso,2111052,Maranhão
2019,18.76248885775741,São João do Paraíso,2111052,Maranhão
2020,30.082589018322608,São João do Paraíso,2111052,Maranhão
2021,51.40352691101136,São João do Paraíso,2111052,Maranhão
2022,59.79378681709791,São João do Paraíso,2111052,Maranhão
2023,44.30076655460511,São João do Paraíso,2111052,Maranhão
2024,26.69396802476463,São João do Paraíso,2111052,Maranhão
2000,105.9092030411055,São João do Soter,2111078,Maranhão
2001,30.650576974805364,São João do Soter,2111078,Maranhão
2002,30.650576974805364,São João do Soter,2111078,Maranhão
2003,26.96460584841651,São João do Soter,2111078,Maranhão
2004,26.96460584841651,São João do Soter,2111078,Maranhão
2005,30.17156225120981,São João do Soter,2111078,Maranhão
2006,30.17156225120981,São João do Soter,2111078,Maranhão
2007,31.052023081434157,São João do Soter,2111078,Maranhão
2008,31.052023081434157,São João do Soter,2111078,Maranhão
2009,23.59148164221453,São João do Soter,2111078,Maranhão
2010,23.59148164221453,São João do Soter,2111078,Maranhão
2011,13.968879052592182,São João do Soter,2111078,Maranhão
2012,13.968879052592182,São João do Soter,2111078,Maranhão
2013,8.4577799676199,São João do Soter,2111078,Maranhão
2014,19.566607786085598,São João do Soter,2111078,Maranhão
2015,25.602262859123528,São João do Soter,2111078,Maranhão
2016,9.654711142785564,São João do Soter,2111078,Maranhão
2017,31.042560852463403,São João do Soter,2111078,Maranhão
2018,37.5764433798313,São João do Soter,2111078,Maranhão
2019,35.92373170426047,São João do Soter,2111078,Maranhão
2020,33.38854702524316,São João do Soter,2111078,Maranhão
2021,35.342545154300495,São João do Soter,2111078,Maranhão
2022,23.390208290151673,São João do Soter,2111078,Maranhão
2023,47.90211676096656,São João do Soter,2111078,Maranhão
2024,32.78006264373103,São João do Soter,2111078,Maranhão
2000,129.3573359152732,São João dos Patos,2111102,Maranhão
2001,13.117963672808,São João dos Patos,2111102,Maranhão
2002,13.117963672808,São João dos Patos,2111102,Maranhão
2003,8.783043250522258,São João dos Patos,2111102,Maranhão
2004,8.783043250522258,São João dos Patos,2111102,Maranhão
2005,13.110039162699383,São João dos Patos,2111102,Maranhão
2006,13.110039162699383,São João dos Patos,2111102,Maranhão
2007,20.41643948904519,São João dos Patos,2111102,Maranhão
2008,20.41643948904519,São João dos Patos,2111102,Maranhão
2009,8.114973067787304,São João dos Patos,2111102,Maranhão
2010,8.114973067787304,São João dos Patos,2111102,Maranhão
2011,5.25186329183576,São João dos Patos,2111102,Maranhão
2012,5.25186329183576,São João dos Patos,2111102,Maranhão
2013,19.305145747532762,São João dos Patos,2111102,Maranhão
2014,18.296509771770225,São João dos Patos,2111102,Maranhão
2015,11.985956281173896,São João dos Patos,2111102,Maranhão
2016,7.1376335050143345,São João dos Patos,2111102,Maranhão
2017,15.460919334517854,São João dos Patos,2111102,Maranhão
2018,9.969251226166808,São João dos Patos,2111102,Maranhão
2019,8.357322127621744,São João dos Patos,2111102,Maranhão
2020,15.27472142575142,São João dos Patos,2111102,Maranhão
2021,13.525922160459295,São João dos Patos,2111102,Maranhão
2022,16.394940625095163,São João dos Patos,2111102,Maranhão
2023,17.073522628063433,São João dos Patos,2111102,Maranhão
2024,20.47883339010928,São João dos Patos,2111102,Maranhão
2000,862.5149119370028,São Luís Gonzaga do Maranhão,2111409,Maranhão
2001,0.9746728232178373,São Luís Gonzaga do Maranhão,2111409,Maranhão
2002,0.9746728232178373,São Luís Gonzaga do Maranhão,2111409,Maranhão
2003,3.506443668169267,São Luís Gonzaga do Maranhão,2111409,Maranhão
2004,3.506443668169267,São Luís Gonzaga do Maranhão,2111409,Maranhão
2005,1.1865646031779593,São Luís Gonzaga do Maranhão,2111409,Maranhão
2006,1.1865646031779593,São Luís Gonzaga do Maranhão,2111409,Maranhão
2007,4.057103984143645,São Luís Gonzaga do Maranhão,2111409,Maranhão
2008,4.057103984143645,São Luís Gonzaga do Maranhão,2111409,Maranhão
2009,0.6566165955936971,São Luís Gonzaga do Maranhão,2111409,Maranhão
2010,0.6566165955936971,São Luís Gonzaga do Maranhão,2111409,Maranhão
2011,0.2090054644769438,São Luís Gonzaga do Maranhão,2111409,Maranhão
2012,0.2090054644769438,São Luís Gonzaga do Maranhão,2111409,Maranhão
2013,0.01177085753734759,São Luís Gonzaga do Maranhão,2111409,Maranhão
2014,0.07124428728364937,São Luís Gonzaga do Maranhão,2111409,Maranhão
2015,0.07364537942490731,São Luís Gonzaga do Maranhão,2111409,Maranhão
2016,0.08550859801439936,São Luís Gonzaga do Maranhão,2111409,Maranhão
2017,0.4265212607689241,São Luís Gonzaga do Maranhão,2111409,Maranhão
2018,0.14750697633996387,São Luís Gonzaga do Maranhão,2111409,Maranhão
2019,0.1655182172168442,São Luís Gonzaga do Maranhão,2111409,Maranhão
2020,0.272931309252866,São Luís Gonzaga do Maranhão,2111409,Maranhão
2021,0.43287305896835365,São Luís Gonzaga do Maranhão,2111409,Maranhão
2022,0.5442996726629469,São Luís Gonzaga do Maranhão,2111409,Maranhão
2023,0.2734363339240141,São Luís Gonzaga do Maranhão,2111409,Maranhão
2024,0.3031120309000842,São Luís Gonzaga do Maranhão,2111409,Maranhão
2000,543.2737101164687,São Mateus do Maranhão,2111508,Maranhão
2001,7.438557450343496,São Mateus do Maranhão,2111508,Maranhão
2002,7.438557450343496,São Mateus do Maranhão,2111508,Maranhão
2003,14.050686458138053,São Mateus do Maranhão,2111508,Maranhão
